symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
EMCURE,1265.00,1282.00,1247.00,1250.90,1270.45,LONG,1265.00,1270.45,1270.45,true,5.45,0.43
ACMESOLAR,250.00,250.40,247.15,249.60,249.63,SHORT,250.00,249.63,249.63,true,0.37,0.15
CGPOWER,671.50,679.90,669.25,675.95,669.58,SHORT,671.50,669.58,669.58,true,1.92,0.29
ELECON,644.15,650.95,640.45,646.00,645.19,LONG,644.15,645.19,645.19,true,1.04,0.16
JUBLPHARMA,1205.00,1205.00,1186.40,1195.00,1200.64,SHORT,1205.00,1200.64,1200.64,true,4.36,0.36
ELGIEQUIP,537.55,540.55,527.35,530.45,536.98,SHORT,537.55,536.98,536.98,true,0.57,0.11
RKFORGE,665.00,673.50,652.45,662.70,663.48,SHORT,665.00,663.48,663.48,true,1.52,0.23
JSWDULUX,3447.00,3475.50,3410.20,3435.30,3427.43,SHORT,3447.00,3427.43,3427.43,true,19.57,0.57
LINDEINDIA,6625.00,6633.00,6563.00,6625.00,6643.53,LONG,6625.00,6643.53,6625.00,false,0.00,0.00
PFIZER,5800.00,5850.00,5740.00,5785.50,5748.15,SHORT,5800.00,5748.15,5748.15,true,51.85,0.89
