symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PRESTIGE,1614.50,1628.00,1599.50,1625.10,1601.58,SHORT,1614.50,1601.58,1601.58,true,12.92,0.80
ALKEM,5506.00,5593.00,5499.00,5551.00,5557.82,LONG,5506.00,5557.82,5557.82,true,51.82,0.94
GODIGIT,342.55,345.05,336.85,343.05,343.84,LONG,342.55,343.84,343.84,true,1.29,0.38
GALLANTT,522.75,528.95,509.00,520.70,513.46,SHORT,522.75,513.46,513.46,true,9.29,1.78
ICICIGI,1958.00,1958.80,1925.50,1954.00,1945.05,SHORT,1958.00,1945.05,1945.05,true,12.95,0.66
TIMKEN,3020.10,3036.90,3001.10,3033.90,3019.53,SKIP,,,,,,
AADHARHFC,477.00,488.65,477.00,488.00,479.94,LONG,477.00,479.94,479.94,true,2.94,0.62
FEDERALBNK,265.40,268.25,265.10,267.60,265.54,SKIP,,,,,,
SYNGENE,658.00,665.30,643.95,653.60,652.13,SHORT,658.00,652.13,652.13,true,5.87,0.89
ATHERENERG,663.00,707.50,655.20,702.20,657.66,SHORT,663.00,657.66,657.66,true,5.34,0.81
