symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IGIL,352.00,362.55,341.50,355.90,347.30,SHORT,352.00,347.30,347.30,true,4.70,1.34
DALBHARAT,1856.40,1856.60,1832.10,1840.00,1840.60,SHORT,1856.40,1840.60,1840.60,true,15.80,0.85
PPLPHARMA,208.00,208.69,203.32,205.16,208.51,LONG,208.00,208.51,208.51,true,0.51,0.25
ANURAS,1210.50,1222.30,1192.30,1195.50,1216.26,LONG,1210.50,1216.26,1216.26,true,5.76,0.48
COLPAL,1981.00,1981.00,1962.00,1969.00,1978.25,SHORT,1981.00,1978.25,1978.25,true,2.75,0.14
CREDITACC,1560.00,1560.00,1526.40,1539.00,1556.25,SHORT,1560.00,1556.25,1556.25,true,3.75,0.24
MARICO,865.20,867.35,854.40,857.20,863.57,SHORT,865.20,863.57,863.57,true,1.63,0.19
EXIDEIND,475.05,480.95,471.00,476.00,478.41,LONG,475.05,478.41,478.41,true,3.36,0.71
JSWDULUX,3130.00,3214.00,3127.40,3137.90,3163.75,LONG,3130.00,3163.75,3163.75,true,33.75,1.08
MOTILALOFS,903.65,964.00,897.10,955.00,900.59,SHORT,903.65,900.59,900.59,true,3.06,0.34
