symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BIKAJI,736.35,739.50,726.40,728.70,733.76,SHORT,736.35,733.76,733.76,true,2.59,0.35
AWL,275.00,275.70,272.75,274.75,274.38,SHORT,275.00,274.38,274.38,true,0.62,0.23
DEVYANI,167.85,168.04,160.87,161.98,167.43,SHORT,167.85,167.43,167.43,true,0.42,0.25
GLAND,1918.90,1947.70,1907.80,1928.80,1904.93,SHORT,1918.90,1904.93,1928.80,false,-9.90,-0.52
THERMAX,3257.00,3287.20,3213.20,3214.00,3264.73,LONG,3257.00,3264.73,3264.73,true,7.73,0.24
TORNTPHARM,3605.10,3623.70,3544.10,3548.30,3591.59,SHORT,3605.10,3591.59,3591.59,true,13.51,0.37
APLAPOLLO,1785.70,1820.00,1784.60,1792.40,1783.47,SHORT,1785.70,1783.47,1792.40,false,-6.70,-0.38
BERGEPAINT,543.45,545.60,539.30,539.85,543.71,SKIP,,,,,,
LINDEINDIA,6075.00,6094.50,6000.00,6014.00,6061.47,SHORT,6075.00,6061.47,6061.47,true,13.53,0.22
LODHA,1199.00,1214.00,1184.20,1198.40,1173.63,SHORT,1199.00,1173.63,1198.40,false,0.60,0.05
