symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PPLPHARMA,172.40,178.12,172.19,174.67,172.29,SKIP,,,,,,
COROMANDEL,2062.00,2073.60,2020.00,2021.10,2076.00,LONG,2062.00,2076.00,2021.10,false,-40.90,-1.98
GLENMARK,2313.00,2313.00,2280.10,2286.60,2302.74,SHORT,2313.00,2302.74,2302.74,true,10.26,0.44
BSE,3769.90,3775.00,3680.90,3683.80,3769.64,SKIP,,,,,,
NH,2045.00,2045.00,2016.00,2030.10,2032.20,SHORT,2045.00,2032.20,2032.20,true,12.80,0.63
PREMIERENE,1099.00,1110.90,1094.10,1103.20,1099.00,SKIP,,,,,,
RAINBOW,1501.60,1503.20,1477.60,1492.00,1493.30,SHORT,1501.60,1493.30,1493.30,true,8.30,0.55
WELCORP,1694.00,1695.50,1658.90,1685.70,1683.79,SHORT,1694.00,1683.79,1683.79,true,10.21,0.60
CHAMBLFERT,456.00,459.00,450.55,456.45,453.89,SHORT,456.00,453.89,453.89,true,2.11,0.46
FLUOROCHEM,4131.60,4150.00,4080.20,4125.60,4053.85,SHORT,4131.60,4053.85,4125.60,false,6.00,0.15
