symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
VTL,543.05,545.95,536.00,541.85,543.20,SKIP,,,,,,
PIRAMALFIN,1772.00,1797.00,1737.50,1795.30,1756.63,SHORT,1772.00,1756.63,1756.63,true,15.37,0.87
RAINBOW,1203.00,1203.00,1166.40,1175.00,1200.17,SHORT,1203.00,1200.17,1200.17,true,2.83,0.24
THELEELA,429.75,439.90,415.30,435.45,435.68,LONG,429.75,435.68,435.68,true,5.93,1.38
CIPLA,1325.10,1341.70,1319.00,1325.00,1332.31,LONG,1325.10,1332.31,1332.31,true,7.21,0.54
JSWDULUX,2835.00,2932.00,2821.80,2930.00,2878.07,LONG,2835.00,2878.07,2878.07,true,43.07,1.52
FLUOROCHEM,3207.10,3212.80,3164.40,3180.00,3252.41,LONG,3207.10,3252.41,3180.00,false,-27.10,-0.85
RADICO,2880.00,2880.00,2781.20,2863.20,2853.44,SHORT,2880.00,2853.44,2853.44,true,26.56,0.92
BALRAMCHIN,517.90,519.65,505.10,509.85,516.25,SHORT,517.90,516.25,516.25,true,1.65,0.32
ENDURANCE,2450.00,2484.60,2403.50,2461.70,2498.77,LONG,2450.00,2498.77,2461.70,false,11.70,0.48
