symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JKCEMENT,5132.00,5158.60,5062.80,5111.90,5117.36,SHORT,5132.00,5117.36,5117.36,true,14.64,0.29
ASTRAL,1354.60,1373.80,1344.70,1345.80,1369.13,LONG,1354.60,1369.13,1369.13,true,14.53,1.07
ENDURANCE,1908.90,1915.00,1866.30,1875.70,1900.46,SHORT,1908.90,1900.46,1900.46,true,8.44,0.44
GODREJCP,1260.00,1275.70,1255.90,1257.10,1264.69,LONG,1260.00,1264.69,1264.69,true,4.69,0.37
ICICIGI,1860.00,1890.70,1847.20,1875.60,1855.44,SHORT,1860.00,1855.44,1855.44,true,4.56,0.25
VTL,463.00,469.20,455.10,456.35,467.42,LONG,463.00,467.42,467.42,true,4.42,0.95
ASTERDM,511.00,511.15,502.05,504.35,513.43,LONG,511.00,513.43,504.35,false,-6.65,-1.30
JSWINFRA,300.00,300.90,291.80,292.35,300.47,LONG,300.00,300.47,300.47,true,0.47,0.16
JUBLPHARMA,887.50,904.70,866.30,902.50,903.97,LONG,887.50,903.97,903.97,true,16.47,1.86
MARICO,710.85,722.80,707.40,709.55,715.58,LONG,710.85,715.58,715.58,true,4.73,0.67
