symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
EMCURE,1310.00,1312.00,1271.90,1280.40,1301.61,SHORT,1310.00,1301.61,1301.61,true,8.39,0.64
TARIL,482.20,487.65,465.60,470.60,492.46,LONG,482.20,492.46,470.60,false,-11.60,-2.41
CCL,843.00,846.85,830.10,835.25,850.35,LONG,843.00,850.35,835.25,false,-7.75,-0.92
ELECON,658.00,661.00,632.10,632.65,655.85,SHORT,658.00,655.85,655.85,true,2.15,0.33
CGPOWER,689.15,693.70,673.10,683.60,679.20,SHORT,689.15,679.20,679.20,true,9.95,1.44
ELGIEQUIP,539.75,544.75,534.00,534.45,537.37,SHORT,539.75,537.37,537.37,true,2.38,0.44
JUBLPHARMA,1210.60,1217.90,1192.00,1199.20,1202.82,SHORT,1210.60,1202.82,1202.82,true,7.78,0.64
LINDEINDIA,6680.00,6713.50,6539.50,6584.50,6676.39,SKIP,,,,,,
RKFORGE,678.90,685.95,669.00,670.90,680.24,LONG,678.90,680.24,680.24,true,1.34,0.20
SUMICHEM,532.00,532.60,514.00,519.85,525.69,SHORT,532.00,525.69,525.69,true,6.31,1.19
