symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BLUESTARCO,2055.00,2065.30,1988.00,2020.80,2093.18,LONG,2055.00,2093.18,2020.80,false,-34.20,-1.66
SAPPHIRE,315.25,326.95,297.05,324.00,326.36,LONG,315.25,326.36,326.36,true,11.11,3.52
CRAFTSMAN,4960.00,5040.00,4750.00,4939.05,5064.64,LONG,4960.00,5064.64,4939.05,false,-20.95,-0.42
CEMPRO,535.15,548.00,532.55,545.15,538.84,LONG,535.15,538.84,538.84,true,3.69,0.69
APTUS,302.00,309.90,299.55,304.80,304.95,LONG,302.00,304.95,304.95,true,2.95,0.98
CHOLAHLDNG,1600.95,1644.05,1585.75,1607.80,1627.78,LONG,1600.95,1627.78,1627.78,true,26.83,1.68
JKCEMENT,4372.65,4384.40,4302.05,4346.35,4404.41,LONG,4372.65,4404.41,4346.35,false,-26.30,-0.60
MAPMYINDIA,1615.20,1656.95,1582.00,1650.75,1615.30,SKIP,,,,,,
FEDERALBNK,177.90,180.25,175.50,179.42,179.53,LONG,177.90,179.53,179.53,true,1.63,0.92
NH,1581.00,1590.60,1545.15,1586.65,1598.62,LONG,1581.00,1598.62,1586.65,false,5.65,0.36
