symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IPCALAB,1548.00,1581.00,1542.00,1564.70,1538.48,SHORT,1548.00,1538.48,1564.70,false,-16.70,-1.08
GODIGIT,307.40,307.40,301.15,304.20,303.71,SHORT,307.40,303.71,303.71,true,3.69,1.20
EIDPARRY,854.50,857.30,845.10,856.40,852.01,SHORT,854.50,852.01,852.01,true,2.49,0.29
INDIAMART,2066.90,2068.80,2025.30,2042.90,2055.24,SHORT,2066.90,2055.24,2055.24,true,11.66,0.56
NTPCGREEN,109.81,110.27,106.60,108.30,109.71,SKIP,,,,,,
GPIL,308.15,309.75,301.00,304.50,303.77,SHORT,308.15,303.77,303.77,true,4.38,1.42
TRAVELFOOD,1289.00,1289.90,1242.60,1253.00,1272.71,SHORT,1289.00,1272.71,1272.71,true,16.29,1.26
AJANTPHARM,2958.10,3115.00,2924.90,3094.70,2893.11,SHORT,2958.10,2893.11,3094.70,false,-136.60,-4.62
ASTRAL,1545.00,1583.40,1533.10,1580.40,1539.76,SHORT,1545.00,1539.76,1539.76,true,5.24,0.34
DCMSHRIRAM,1261.00,1325.00,1236.40,1305.00,1244.54,SHORT,1261.00,1244.54,1244.54,true,16.46,1.31
