symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,148.30,151.00,145.91,146.48,146.55,SHORT,148.30,146.55,146.55,true,1.75,1.18
BHARTIARTL,1995.00,1995.00,1939.00,1960.70,1976.71,SHORT,1995.00,1976.71,1976.71,true,18.29,0.92
BAYERCROP,4339.00,4398.00,4339.00,4376.40,4369.89,LONG,4339.00,4369.89,4369.89,true,30.89,0.71
NAUKRI,1280.00,1305.20,1265.00,1301.50,1279.59,SKIP,,,,,,
CCL,957.30,964.35,931.50,933.25,939.96,SHORT,957.30,939.96,939.96,true,17.34,1.81
IPCALAB,1457.30,1475.90,1441.00,1447.60,1458.65,SKIP,,,,,,
COFORGE,1671.00,1697.20,1668.70,1695.80,1656.51,SHORT,1671.00,1656.51,1695.80,false,-24.80,-1.48
ERIS,1343.20,1358.10,1301.20,1349.80,1347.09,LONG,1343.20,1347.09,1347.09,true,3.89,0.29
SUNPHARMA,1639.90,1649.30,1600.00,1610.00,1635.62,SHORT,1639.90,1635.62,1635.62,true,4.28,0.26
LINDEINDIA,5876.50,5968.00,5842.50,5935.00,5828.53,SHORT,5876.50,5828.53,5935.00,false,-58.50,-1.00
