symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BLUESTARCO,2158.95,2202.35,2089.80,2092.90,2115.27,SHORT,2158.95,2115.27,2115.27,true,43.68,2.02
SAPPHIRE,322.80,339.25,317.50,336.60,336.91,LONG,322.80,336.91,336.91,true,14.11,4.37
3MINDIA,27904.90,28322.00,27555.20,27659.30,27898.51,SKIP,,,,,,
CEMPRO,530.05,536.65,526.10,533.80,527.57,SHORT,530.05,527.57,527.57,true,2.48,0.47
APTUS,306.50,306.50,300.70,303.10,305.34,SHORT,306.50,305.34,305.34,true,1.16,0.38
FORTIS,644.20,654.10,627.00,627.80,661.01,LONG,644.20,661.01,627.80,false,-16.40,-2.55
FEDERALBNK,181.34,182.95,180.08,180.43,182.09,LONG,181.34,182.09,182.09,true,0.75,0.41
HINDUNILVR,2226.70,2226.70,2189.20,2203.25,2204.64,SHORT,2226.70,2204.64,2204.64,true,22.06,0.99
TATACONSUM,957.00,967.40,950.15,961.85,953.75,SHORT,957.00,953.75,953.75,true,3.25,0.34
BERGEPAINT,501.00,512.00,498.45,508.75,498.84,SHORT,501.00,498.84,498.84,true,2.16,0.43
