symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAPPHIRE,309.85,313.45,300.15,310.00,313.84,LONG,309.85,313.84,310.00,false,0.15,0.05
KAJARIACER,865.00,866.85,846.50,855.00,872.25,LONG,865.00,872.25,855.00,false,-10.00,-1.16
NYKAA,158.20,160.25,156.10,158.59,161.87,LONG,158.20,161.87,158.59,false,0.39,0.25
BERGEPAINT,495.50,501.15,486.00,488.85,506.08,LONG,495.50,506.08,488.85,false,-6.65,-1.34
GODIGIT,295.85,312.00,292.35,308.75,303.89,LONG,295.85,303.89,303.89,true,8.04,2.72
LODHA,1184.90,1194.90,1125.00,1125.85,1195.77,LONG,1184.90,1195.77,1125.85,false,-59.05,-4.98
POLYMED,2051.00,2100.00,1967.85,2036.00,2124.62,LONG,2051.00,2124.62,2036.00,false,-15.00,-0.73
3MINDIA,26380.00,26666.95,26010.00,26303.30,26503.32,LONG,26380.00,26503.32,26503.32,true,123.32,0.47
CGCL,163.01,163.62,157.40,160.35,165.24,LONG,163.01,165.24,160.35,false,-2.66,-1.63
FEDERALBNK,178.20,179.05,175.01,177.39,178.83,LONG,178.20,178.83,178.83,true,0.63,0.35
