symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
AADHARHFC,482.00,482.00,471.10,478.95,477.93,SHORT,482.00,477.93,477.93,true,4.07,0.84
DEVYANI,117.00,118.10,115.01,115.10,117.29,LONG,117.00,117.29,117.29,true,0.29,0.25
NUVOCO,335.00,365.75,334.05,348.00,330.41,SHORT,335.00,330.41,348.00,false,-13.00,-3.88
ABDL,539.95,558.00,538.15,556.60,540.55,LONG,539.95,540.55,540.55,true,0.60,0.11
ATHERENERG,969.90,1003.90,947.85,956.50,961.17,SHORT,969.90,961.17,961.17,true,8.73,0.90
KIMS,785.00,787.90,753.10,754.15,775.07,SHORT,785.00,775.07,775.07,true,9.93,1.26
NESTLEIND,1431.40,1443.90,1408.50,1421.40,1433.38,LONG,1431.40,1433.38,1433.38,true,1.98,0.14
ONESOURCE,1791.10,1888.40,1776.60,1825.20,1786.40,SHORT,1791.10,1786.40,1786.40,true,4.70,0.26
HINDUNILVR,2133.50,2207.80,2133.30,2159.40,2198.96,LONG,2133.50,2198.96,2198.96,true,65.46,3.07
INDGN,523.45,535.00,515.00,518.10,522.54,SHORT,523.45,522.54,522.54,true,0.91,0.17
