symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
OLECTRA,1602.00,1625.00,1578.90,1589.40,1638.16,LONG,1602.00,1638.16,1589.40,false,-12.60,-0.79
ANURAS,1128.60,1129.50,1102.40,1127.80,1141.79,LONG,1128.60,1141.79,1127.80,false,-0.80,-0.07
AFFLE,1935.00,1939.90,1887.00,1899.80,1939.64,LONG,1935.00,1939.64,1939.64,true,4.64,0.24
VIJAYA,1011.80,1021.00,1004.00,1007.80,1022.31,LONG,1011.80,1022.31,1007.80,false,-4.00,-0.40
BAYERCROP,5515.00,5525.00,5320.00,5322.00,5520.50,SKIP,,,,,,
MEDANTA,1395.80,1408.40,1376.50,1399.10,1398.99,LONG,1395.80,1398.99,1398.99,true,3.19,0.23
PTCIL,14225.00,14225.00,13823.00,13961.00,14051.77,SHORT,14225.00,14051.77,14051.77,true,173.23,1.22
UBL,1853.00,1864.10,1846.10,1855.30,1854.07,SKIP,,,,,,
ATHERENERG,417.95,451.00,413.30,430.35,422.88,LONG,417.95,422.88,422.88,true,4.93,1.18
CLEAN,1165.00,1169.00,1131.10,1134.00,1164.50,SKIP,,,,,,
