symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
FEDERALBNK,350.00,351.75,348.00,348.70,351.92,LONG,350.00,351.92,348.70,false,-1.30,-0.37
KFINTECH,961.10,961.10,931.00,938.80,943.42,SHORT,961.10,943.42,943.42,true,17.68,1.84
UNITDSPR,1490.10,1498.90,1459.00,1463.00,1487.24,SHORT,1490.10,1487.24,1487.24,true,2.86,0.19
CANHLIFE,155.50,156.99,151.50,154.37,154.08,SHORT,155.50,154.08,154.08,true,1.42,0.91
IKS,1770.00,1788.00,1726.00,1741.40,1739.25,SHORT,1770.00,1739.25,1739.25,true,30.75,1.74
JSWDULUX,3165.00,3169.00,3100.00,3141.50,3140.28,SHORT,3165.00,3140.28,3140.28,true,24.72,0.78
ACUTAAS,3163.40,3238.80,3162.10,3183.00,3205.97,LONG,3163.40,3205.97,3205.97,true,42.57,1.35
CCL,1084.10,1106.40,1075.60,1099.90,1090.78,LONG,1084.10,1090.78,1090.78,true,6.68,0.62
FLUOROCHEM,4709.90,4820.00,4684.30,4743.90,4734.40,LONG,4709.90,4734.40,4734.40,true,24.50,0.52
PIRAMALFIN,2295.10,2299.90,2214.50,2225.30,2295.72,SKIP,,,,,,
