symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JSWDULUX,3272.40,3293.00,3238.40,3260.00,3291.18,LONG,3272.40,3291.18,3291.18,true,18.78,0.57
IKS,1821.00,1861.00,1800.00,1842.30,1779.44,SHORT,1821.00,1779.44,1842.30,false,-21.30,-1.17
SYNGENE,434.90,443.00,432.20,439.70,431.70,SHORT,434.90,431.70,439.70,false,-4.80,-1.10
IRCTC,504.05,507.35,503.65,506.10,504.11,SKIP,,,,,,
GLAND,2474.80,2483.50,2432.10,2444.20,2457.90,SHORT,2474.80,2457.90,2457.90,true,16.90,0.68
RAINBOW,1427.90,1427.90,1400.00,1420.00,1420.11,SHORT,1427.90,1420.11,1420.11,true,7.79,0.55
ALKEM,5545.00,5576.00,5487.00,5497.00,5556.92,LONG,5545.00,5556.92,5556.92,true,11.92,0.21
GLENMARK,2174.90,2214.90,2142.80,2199.00,2171.58,SHORT,2174.90,2171.58,2171.58,true,3.32,0.15
HONAUT,39955.00,39995.00,39280.00,39500.00,39988.52,SKIP,,,,,,
KARURVYSYA,300.00,302.00,293.20,293.70,298.61,SHORT,300.00,298.61,298.61,true,1.39,0.46
