symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APTUS,290.05,308.95,290.05,302.50,292.47,LONG,290.05,292.47,292.47,true,2.42,0.83
DALBHARAT,1665.00,1719.00,1658.20,1715.45,1646.09,SHORT,1665.00,1646.09,1715.45,false,-50.45,-3.03
POWERGRID,269.15,272.40,267.30,270.95,267.27,SHORT,269.15,267.27,270.95,false,-1.80,-0.67
SAPPHIRE,295.10,311.50,295.10,309.70,300.54,LONG,295.10,300.54,300.54,true,5.44,1.84
SBFC,82.65,84.35,82.65,84.22,83.89,LONG,82.65,83.89,83.89,true,1.24,1.50
CEMPRO,554.85,554.85,548.05,548.80,553.10,SHORT,554.85,553.10,553.10,true,1.75,0.32
CARTRADE,1629.00,1704.00,1612.70,1699.65,1591.15,SHORT,1629.00,1591.15,1699.65,false,-70.65,-4.34
CRAFTSMAN,4800.05,4927.80,4797.20,4914.00,4740.60,SHORT,4800.05,4740.60,4914.00,false,-113.95,-2.37
GODREJIND,1133.10,1159.80,1127.00,1131.65,1146.56,LONG,1133.10,1146.56,1146.56,true,13.46,1.19
CCL,557.00,562.05,551.30,556.95,557.20,SKIP,,,,,,
