symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SOLARINDS,13875.00,14060.00,13787.00,13960.00,13828.80,SHORT,13875.00,13828.80,13828.80,true,46.20,0.33
SUNPHARMA,1790.00,1792.00,1773.10,1777.10,1780.63,SHORT,1790.00,1780.63,1780.63,true,9.37,0.52
SUNTV,556.00,558.45,535.95,537.45,558.46,LONG,556.00,558.46,537.45,false,-18.55,-3.34
AWL,275.10,277.30,273.45,277.00,273.21,SHORT,275.10,273.21,277.00,false,-1.90,-0.69
DEEPAKNTR,1715.00,1730.00,1701.00,1705.50,1706.12,SHORT,1715.00,1706.12,1706.12,true,8.88,0.52
BIKAJI,721.00,729.70,719.35,722.05,717.84,SHORT,721.00,717.84,722.05,false,-1.05,-0.15
GLENMARK,1845.00,1877.90,1842.10,1877.90,1848.95,LONG,1845.00,1848.95,1848.95,true,3.95,0.21
RAMCOCEM,996.00,996.00,988.50,993.20,987.66,SHORT,996.00,987.66,993.20,false,2.80,0.28
DALBHARAT,2020.00,2022.10,2001.40,2014.30,2011.03,SHORT,2020.00,2011.03,2011.03,true,8.97,0.44
MANAPPURAM,281.00,283.40,279.10,282.30,278.80,SHORT,281.00,278.80,282.30,false,-1.30,-0.46
