symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APLAPOLLO,1693.70,1732.00,1685.30,1727.10,1688.70,SHORT,1693.70,1688.70,1688.70,true,5.00,0.30
GODREJIND,1195.00,1216.10,1169.20,1189.10,1197.63,LONG,1195.00,1197.63,1197.63,true,2.63,0.22
AEGISLOG,761.00,807.50,760.55,783.70,760.74,SKIP,,,,,,
JSWDULUX,3280.00,3324.40,3261.10,3315.10,3285.89,LONG,3280.00,3285.89,3285.89,true,5.89,0.18
MAPMYINDIA,1641.00,1649.00,1615.00,1637.60,1631.27,SHORT,1641.00,1631.27,1631.27,true,9.73,0.59
ONESOURCE,1823.00,1823.00,1779.90,1786.20,1815.70,SHORT,1823.00,1815.70,1815.70,true,7.30,0.40
TATACOMM,1613.30,1624.90,1591.50,1610.60,1618.65,LONG,1613.30,1618.65,1618.65,true,5.35,0.33
RBLBANK,277.70,281.70,261.60,276.00,274.99,SHORT,277.70,274.99,274.99,true,2.71,0.98
EMCURE,1260.00,1309.40,1260.00,1305.10,1278.46,LONG,1260.00,1278.46,1278.46,true,18.46,1.47
360ONE,1028.90,1040.20,1013.00,1035.80,1022.62,SHORT,1028.90,1022.62,1022.62,true,6.28,0.61
