symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MAPMYINDIA,1787.00,1804.50,1762.40,1773.10,1748.92,SHORT,1787.00,1748.92,1773.10,false,13.90,0.78
JSL,720.95,720.95,681.00,682.50,713.98,SHORT,720.95,713.98,713.98,true,6.97,0.97
MUTHOOTFIN,2641.00,2664.70,2615.30,2619.50,2616.82,SHORT,2641.00,2616.82,2616.82,true,24.18,0.92
ANURAS,1124.00,1124.40,1108.00,1118.40,1126.50,LONG,1124.00,1126.50,1118.40,false,-5.60,-0.50
IGL,204.90,206.26,202.00,202.06,204.31,SHORT,204.90,204.31,204.31,true,0.59,0.29
ACUTAAS,1294.80,1304.00,1273.90,1279.90,1291.81,SHORT,1294.80,1291.81,1291.81,true,2.99,0.23
MEDANTA,1355.00,1456.50,1355.00,1401.60,1320.78,SHORT,1355.00,1320.78,1401.60,false,-46.60,-3.44
OLECTRA,1449.00,1451.00,1392.50,1397.90,1439.86,SHORT,1449.00,1439.86,1439.86,true,9.14,0.63
POWERGRID,284.80,286.25,283.60,284.90,284.91,SKIP,,,,,,
SUNDARMFIN,4612.10,4632.00,4494.60,4500.10,4621.77,LONG,4612.10,4621.77,4621.77,true,9.67,0.21
