symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SHYAMMETL,1006.20,1045.80,1005.10,1042.90,1005.77,SKIP,,,,,,
UNITDSPR,1549.30,1554.60,1519.70,1525.00,1547.40,SHORT,1549.30,1547.40,1547.40,true,1.90,0.12
TIINDIA,2902.00,2936.90,2851.00,2860.00,2868.94,SHORT,2902.00,2868.94,2868.94,true,33.06,1.14
ANURAS,1270.00,1271.00,1263.50,1268.70,1259.96,SHORT,1270.00,1259.96,1268.70,false,1.30,0.10
IGIL,345.35,349.50,342.65,346.50,341.50,SHORT,345.35,341.50,346.50,false,-1.15,-0.33
ASAHIINDIA,950.55,959.80,948.15,950.35,952.54,LONG,950.55,952.54,952.54,true,1.99,0.21
BIKAJI,605.15,620.70,601.70,614.95,600.75,SHORT,605.15,600.75,614.95,false,-9.80,-1.62
ACUTAAS,3320.00,3340.00,3233.40,3243.70,3243.82,SHORT,3320.00,3243.82,3243.82,true,76.18,2.29
CANHLIFE,154.29,154.40,151.56,153.81,153.18,SHORT,154.29,153.18,153.18,true,1.11,0.72
CCL,1100.00,1104.00,1089.00,1095.70,1097.48,SHORT,1100.00,1097.48,1097.48,true,2.52,0.23
