symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APTUS,302.95,304.50,299.00,300.65,303.29,LONG,302.95,303.29,303.29,true,0.34,0.11
SAPPHIRE,311.00,314.55,303.50,305.35,306.74,SHORT,311.00,306.74,306.74,true,4.26,1.37
SBFC,84.96,88.55,82.00,84.51,83.47,SHORT,84.96,83.47,83.47,true,1.49,1.75
CEMPRO,552.85,556.50,550.50,552.35,550.19,SHORT,552.85,550.19,552.35,false,0.50,0.09
GODREJIND,1130.40,1178.90,1123.70,1164.55,1139.16,LONG,1130.40,1139.16,1139.16,true,8.76,0.77
CHOLAHLDNG,1680.00,1689.70,1632.15,1637.65,1637.16,SHORT,1680.00,1637.16,1637.16,true,42.84,2.55
DALBHARAT,1714.40,1755.15,1704.20,1728.95,1698.57,SHORT,1714.40,1698.57,1728.95,false,-14.55,-0.85
DCMSHRIRAM,991.20,1034.00,991.20,1018.45,1004.68,LONG,991.20,1004.68,1004.68,true,13.48,1.36
FEDERALBNK,181.80,186.49,180.56,186.01,179.33,SHORT,181.80,179.33,186.01,false,-4.21,-2.32
POWERGRID,272.00,278.30,269.80,276.75,270.60,SHORT,272.00,270.60,270.60,true,1.40,0.51
