symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PPLPHARMA,180.75,192.64,180.75,192.19,180.78,SKIP,,,,,,
SBILIFE,1860.00,1870.70,1836.20,1868.00,1858.23,SKIP,,,,,,
ECLERX,1860.00,1896.00,1735.00,1806.90,1848.89,SHORT,1860.00,1848.89,1848.89,true,11.11,0.60
ERIS,1399.00,1414.00,1386.10,1403.10,1394.11,SHORT,1399.00,1394.11,1394.11,true,4.89,0.35
GLENMARK,2218.00,2220.00,2190.70,2195.40,2193.32,SHORT,2218.00,2193.32,2193.32,true,24.68,1.11
MARICO,862.00,864.60,852.00,859.00,850.97,SHORT,862.00,850.97,859.00,false,3.00,0.35
TATACOMM,1787.70,1796.90,1713.00,1735.10,1771.70,SHORT,1787.70,1771.70,1771.70,true,16.00,0.90
ALKEM,5693.50,5699.50,5597.00,5612.50,5616.32,SHORT,5693.50,5616.32,5616.32,true,77.18,1.36
KAJARIACER,1214.90,1252.00,1212.00,1218.90,1209.54,SHORT,1214.90,1209.54,1218.90,false,-4.00,-0.33
KFINTECH,872.35,955.30,862.00,948.85,862.55,SHORT,872.35,862.55,862.55,true,9.80,1.12
