symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SHYAMMETL,985.00,1005.90,984.20,999.30,987.06,LONG,985.00,987.06,987.06,true,2.06,0.21
UNITDSPR,1556.70,1557.50,1540.10,1549.90,1549.56,SHORT,1556.70,1549.56,1549.56,true,7.14,0.46
ANURAS,1242.00,1273.90,1242.00,1257.00,1240.87,SKIP,,,,,,
EXIDEIND,456.50,461.45,452.25,453.45,462.11,LONG,456.50,462.11,453.45,false,-3.05,-0.67
IGIL,338.90,341.70,335.05,340.00,338.80,SKIP,,,,,,
TIINDIA,2875.80,2895.70,2845.80,2867.80,2888.28,LONG,2875.80,2888.28,2888.28,true,12.48,0.43
DALBHARAT,1881.90,1905.10,1847.00,1847.00,1892.35,LONG,1881.90,1892.35,1892.35,true,10.45,0.56
GRANULES,856.50,868.20,846.00,856.00,856.24,SKIP,,,,,,
PPLPHARMA,214.45,214.90,209.84,211.05,215.86,LONG,214.45,215.86,211.05,false,-3.40,-1.59
BAJAJ-AUTO,11735.00,11838.00,11711.00,11795.00,11704.97,SHORT,11735.00,11704.97,11795.00,false,-60.00,-0.51
