symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
LINDEINDIA,6159.00,6282.00,6100.50,6231.00,6049.73,SHORT,6159.00,6049.73,6231.00,false,-72.00,-1.17
ANURAS,749.95,809.00,740.20,793.25,711.09,SHORT,749.95,711.09,793.25,false,-43.30,-5.77
JKCEMENT,5050.60,5109.90,5024.10,5051.20,5071.57,LONG,5050.60,5071.57,5071.57,true,20.97,0.42
CEMPRO,532.45,539.25,526.00,528.00,532.06,SKIP,,,,,,
CRISIL,4400.00,4480.00,4344.10,4470.00,4313.14,SHORT,4400.00,4313.14,4470.00,false,-70.00,-1.59
DMART,4240.00,4265.00,4200.20,4215.00,4167.91,SHORT,4240.00,4167.91,4215.00,false,25.00,0.59
EMAMILTD,605.00,628.00,604.80,626.90,603.96,SHORT,605.00,603.96,626.90,false,-21.90,-3.62
TORNTPHARM,3225.00,3260.20,3200.50,3227.50,3204.13,SHORT,3225.00,3204.13,3204.13,true,20.87,0.65
FEDERALBNK,192.69,196.10,191.90,194.93,191.11,SHORT,192.69,191.11,194.93,false,-2.24,-1.16
STARHEALTH,384.50,393.05,381.25,385.85,376.94,SHORT,384.50,376.94,385.85,false,-1.35,-0.35
