symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
AADHARHFC,466.00,466.55,452.70,464.10,458.22,SHORT,466.00,458.22,458.22,true,7.78,1.67
NESTLEIND,1405.00,1417.20,1385.30,1390.00,1388.76,SHORT,1405.00,1388.76,1388.76,true,16.24,1.16
ONESOURCE,1815.10,1834.60,1804.10,1810.20,1821.84,LONG,1815.10,1821.84,1821.84,true,6.74,0.37
DEVYANI,111.83,113.76,110.35,113.33,112.42,LONG,111.83,112.42,112.42,true,0.59,0.53
STARHEALTH,533.95,539.45,525.80,529.95,527.92,SHORT,533.95,527.92,527.92,true,6.03,1.13
CIEINDIA,442.05,452.85,437.60,452.75,441.70,SKIP,,,,,,
EMCURE,1718.00,1723.90,1690.80,1698.60,1695.08,SHORT,1718.00,1695.08,1695.08,true,22.92,1.33
CYIENT,925.50,925.60,893.20,903.90,924.27,SHORT,925.50,924.27,924.27,true,1.23,0.13
INDGN,518.05,521.30,504.90,520.10,514.51,SHORT,518.05,514.51,514.51,true,3.54,0.68
ASTERDM,726.95,736.00,723.85,730.55,724.94,SHORT,726.95,724.94,724.94,true,2.01,0.28
