symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BLUEDART,5989.20,6041.85,5850.00,5979.30,5890.96,SHORT,5989.20,5890.96,5890.96,true,98.24,1.64
SAPPHIRE,301.00,311.85,294.55,310.15,294.89,SHORT,301.00,294.89,294.89,true,6.11,2.03
RRKABEL,1127.45,1135.00,1105.20,1109.00,1119.15,SHORT,1127.45,1119.15,1119.15,true,8.30,0.74
AIAENG,3460.00,3460.00,3371.65,3386.15,3420.11,SHORT,3460.00,3420.11,3420.11,true,39.89,1.15
RAMCOCEM,860.70,860.75,838.05,852.20,851.33,SHORT,860.70,851.33,851.33,true,9.37,1.09
BERGEPAINT,484.00,493.30,478.05,491.75,480.77,SHORT,484.00,480.77,480.77,true,3.23,0.67
DABUR,520.00,520.40,514.00,515.50,517.76,SHORT,520.00,517.76,517.76,true,2.24,0.43
SUNDARMFIN,4590.00,4715.30,4480.00,4700.00,4459.22,SHORT,4590.00,4459.22,4700.00,false,-110.00,-2.40
KAJARIACER,894.85,894.85,864.80,870.20,890.70,SHORT,894.85,890.70,890.70,true,4.15,0.46
BHARTIARTL,1692.00,1695.95,1655.80,1669.90,1686.91,SHORT,1692.00,1686.91,1686.91,true,5.09,0.30
