symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PRESTIGE,1602.90,1649.90,1592.30,1605.90,1608.17,LONG,1602.90,1608.17,1608.17,true,5.27,0.33
ICICIGI,1959.30,1962.40,1939.60,1951.80,1957.68,SKIP,,,,,,
GODIGIT,346.00,350.50,341.20,345.70,346.23,SKIP,,,,,,
AADHARHFC,483.20,491.05,483.20,484.10,485.97,LONG,483.20,485.97,485.97,true,2.77,0.57
ABLBL,123.03,124.99,121.81,123.09,121.11,SHORT,123.03,121.11,123.09,false,-0.06,-0.05
IDFCFIRSTB,84.12,85.30,84.05,85.12,84.71,LONG,84.12,84.71,84.71,true,0.59,0.70
TATACONSUM,1173.60,1179.80,1172.30,1174.00,1178.53,LONG,1173.60,1178.53,1178.53,true,4.93,0.42
TIMKEN,3094.00,3094.00,2981.30,2985.80,3051.61,SHORT,3094.00,3051.61,3051.61,true,42.39,1.37
OIL,409.00,410.35,402.25,402.60,409.53,LONG,409.00,409.53,409.53,true,0.53,0.13
ATUL,6059.00,6095.00,6010.00,6030.50,6042.41,SHORT,6059.00,6042.41,6042.41,true,16.59,0.27
