symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
LALPATHLAB,1409.10,1430.30,1403.60,1426.70,1395.30,SHORT,1409.10,1395.30,1426.70,false,-17.60,-1.25
HYUNDAI,2170.00,2212.00,2152.10,2208.00,2184.43,LONG,2170.00,2184.43,2184.43,true,14.43,0.66
APARINDS,10962.50,11079.50,10349.50,10578.50,10703.02,SHORT,10962.50,10703.02,10703.02,true,259.48,2.37
PAGEIND,33285.00,33555.00,32660.00,32685.00,33041.75,SHORT,33285.00,33041.75,33041.75,true,243.25,0.73
PATANJALI,523.00,527.80,515.90,516.85,526.02,LONG,523.00,526.02,526.02,true,3.02,0.58
GODREJCP,1236.10,1240.20,1229.10,1237.20,1225.66,SHORT,1236.10,1225.66,1237.20,false,-1.10,-0.09
VOLTAS,1548.00,1566.40,1513.10,1524.40,1540.66,SHORT,1548.00,1540.66,1540.66,true,7.34,0.47
JSWDULUX,3121.00,3125.00,3072.40,3093.10,3108.80,SHORT,3121.00,3108.80,3108.80,true,12.20,0.39
PIRAMALFIN,1763.40,1795.00,1747.30,1771.70,1750.02,SHORT,1763.40,1750.02,1750.02,true,13.38,0.76
SUNPHARMA,1742.00,1770.40,1733.40,1764.10,1734.79,SHORT,1742.00,1734.79,1734.79,true,7.21,0.41
