symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APTUS,297.00,297.85,288.70,290.70,296.75,SKIP,,,,,,
DALBHARAT,1625.95,1671.00,1602.40,1661.40,1617.63,SHORT,1625.95,1617.63,1617.63,true,8.32,0.51
POWERGRID,270.00,270.65,264.95,267.15,267.84,SHORT,270.00,267.84,267.84,true,2.16,0.80
SAPPHIRE,307.75,310.55,294.75,295.10,304.55,SHORT,307.75,304.55,304.55,true,3.20,1.04
SBFC,83.32,85.20,82.65,82.70,83.49,LONG,83.32,83.49,83.49,true,0.17,0.20
CEMPRO,554.85,554.85,551.55,553.05,553.16,SHORT,554.85,553.16,553.16,true,1.69,0.30
ALKEM,4729.50,4829.00,4725.00,4825.00,4727.53,SKIP,,,,,,
CARTRADE,1568.85,1616.20,1546.75,1599.90,1551.10,SHORT,1568.85,1551.10,1551.10,true,17.75,1.13
CRAFTSMAN,4681.00,4828.00,4602.25,4795.00,4781.68,LONG,4681.00,4781.68,4781.68,true,100.68,2.15
GODREJIND,1161.75,1174.20,1115.20,1141.95,1135.38,SHORT,1161.75,1135.38,1135.38,true,26.37,2.27
