symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
VTL,543.25,548.50,534.00,541.80,529.77,SHORT,543.25,529.77,541.80,false,1.45,0.27
BALRAMCHIN,478.20,508.50,478.20,505.25,490.08,LONG,478.20,490.08,490.08,true,11.88,2.48
NEULANDLAB,12895.00,12895.00,12550.00,12598.00,12637.20,SHORT,12895.00,12637.20,12637.20,true,257.80,2.00
MSUMI,40.49,40.83,40.05,40.75,39.87,SHORT,40.49,39.87,40.75,false,-0.26,-0.64
PIRAMALFIN,1785.00,1791.00,1722.20,1788.30,1720.47,SHORT,1785.00,1720.47,1788.30,false,-3.30,-0.18
THELEELA,438.40,438.40,423.15,425.85,425.70,SHORT,438.40,425.70,425.70,true,12.70,2.90
LALPATHLAB,1372.10,1390.00,1364.10,1378.30,1352.17,SHORT,1372.10,1352.17,1378.30,false,-6.20,-0.45
LGEINDIA,1551.00,1589.70,1540.10,1572.70,1529.99,SHORT,1551.00,1529.99,1572.70,false,-21.70,-1.40
UNOMINDA,1120.00,1125.70,1089.40,1117.50,1062.25,SHORT,1120.00,1062.25,1117.50,false,2.50,0.22
CIPLA,1323.00,1340.30,1317.50,1333.40,1315.09,SHORT,1323.00,1315.09,1333.40,false,-10.40,-0.79
