symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
LINDEINDIA,6090.00,6090.00,5885.00,5894.90,5885.99,SHORT,6090.00,5885.99,5885.99,true,204.01,3.35
ANURAS,713.45,722.00,693.00,700.00,705.73,SHORT,713.45,705.73,705.73,true,7.72,1.08
CRISIL,4249.95,4282.75,4173.55,4219.50,4226.72,SHORT,4249.95,4226.72,4226.72,true,23.23,0.55
STARHEALTH,361.05,362.90,353.55,360.70,353.87,SHORT,361.05,353.87,353.87,true,7.18,1.99
BIKAJI,684.95,712.00,680.00,711.10,675.79,SHORT,684.95,675.79,711.10,false,-26.15,-3.82
CEMPRO,558.35,558.35,523.00,524.15,544.74,SHORT,558.35,544.74,544.74,true,13.61,2.44
JKCEMENT,4900.00,5016.70,4852.50,4953.95,4891.38,SHORT,4900.00,4891.38,4891.38,true,8.62,0.18
VTL,460.00,468.75,439.75,460.15,443.72,SHORT,460.00,443.72,443.72,true,16.28,3.54
CCL,589.00,627.10,576.00,599.25,566.14,SHORT,589.00,566.14,599.25,false,-10.25,-1.74
360ONE,825.95,880.90,812.00,867.85,819.44,SHORT,825.95,819.44,819.44,true,6.51,0.79
