symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SCHAEFFLER,4065.00,4118.60,3960.00,3998.00,4064.74,SKIP,,,,,,
LT,3615.80,3672.50,3608.40,3648.10,3600.20,SHORT,3615.80,3600.20,3648.10,false,-32.30,-0.89
SPLPETRO,711.15,728.75,705.00,711.95,705.51,SHORT,711.15,705.51,705.51,true,5.64,0.79
BRITANNIA,5500.00,5547.50,5489.00,5528.00,5475.92,SHORT,5500.00,5475.92,5528.00,false,-28.00,-0.51
GRANULES,518.40,526.75,518.25,519.55,516.86,SHORT,518.40,516.86,519.55,false,-1.15,-0.22
FORTIS,721.00,728.90,702.00,708.75,720.15,SHORT,721.00,720.15,720.15,true,0.85,0.12
HINDALCO,655.00,669.70,653.30,660.80,650.36,SHORT,655.00,650.36,660.80,false,-5.80,-0.89
HINDCOPPER,240.95,245.65,240.25,243.37,235.86,SHORT,240.95,235.86,243.37,false,-2.42,-1.00
PIIND,3703.50,3705.50,3660.00,3683.20,3675.31,SHORT,3703.50,3675.31,3675.31,true,28.19,0.76
WELCORP,762.10,780.85,758.35,775.20,766.30,LONG,762.10,766.30,766.30,true,4.20,0.55
