symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ICICIGI,1962.10,1967.10,1938.50,1957.40,1959.74,SHORT,1962.10,1959.74,1959.74,true,2.36,0.12
IDFCFIRSTB,85.62,85.75,84.86,85.55,85.52,SHORT,85.62,85.52,85.52,true,0.10,0.12
TATACONSUM,1192.00,1195.50,1176.70,1179.20,1188.36,SHORT,1192.00,1188.36,1188.36,true,3.64,0.31
ABLBL,127.54,128.49,124.60,126.32,126.45,SHORT,127.54,126.45,126.45,true,1.09,0.85
NH,1880.00,1935.00,1855.00,1931.00,1876.17,SHORT,1880.00,1876.17,1876.17,true,3.83,0.20
SUNDARMFIN,5310.00,5335.00,5270.00,5325.00,5285.34,SHORT,5310.00,5285.34,5285.34,true,24.66,0.46
VTL,437.55,439.90,433.05,435.85,437.68,SKIP,,,,,,
ATUL,6159.00,6190.00,6093.00,6170.00,6130.36,SHORT,6159.00,6130.36,6130.36,true,28.64,0.47
RHIM,459.00,464.00,452.30,454.15,457.79,SHORT,459.00,457.79,457.79,true,1.21,0.26
BRITANNIA,6031.00,6063.00,5992.00,6015.00,6039.00,LONG,6031.00,6039.00,6039.00,true,8.00,0.13
