symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,150.58,150.58,146.74,147.03,148.23,SHORT,150.58,148.23,148.23,true,2.35,1.56
SUNPHARMA,1714.80,1719.00,1701.20,1713.90,1710.17,SHORT,1714.80,1710.17,1710.17,true,4.63,0.27
IPCALAB,1432.70,1488.20,1412.00,1475.30,1443.87,LONG,1432.70,1443.87,1443.87,true,11.17,0.78
GODREJCP,1208.60,1210.60,1192.30,1205.00,1206.10,SHORT,1208.60,1206.10,1206.10,true,2.50,0.21
RAMCOCEM,1145.00,1157.00,1122.50,1145.50,1154.60,LONG,1145.00,1154.60,1154.60,true,9.60,0.84
PAGEIND,34425.00,34425.00,33670.00,33840.00,34264.43,SHORT,34425.00,34264.43,34264.43,true,160.57,0.47
STARHEALTH,481.40,482.40,474.70,481.30,480.79,SHORT,481.40,480.79,480.79,true,0.61,0.13
LT,4187.90,4199.00,4160.90,4185.40,4164.75,SHORT,4187.90,4164.75,4164.75,true,23.15,0.55
BHARTIARTL,2019.20,2027.00,2009.10,2015.20,2009.28,SHORT,2019.20,2009.28,2009.28,true,9.92,0.49
ERIS,1470.00,1529.00,1462.00,1510.40,1469.07,SKIP,,,,,,
