symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MRPL,178.00,181.56,176.81,179.08,180.04,LONG,178.00,180.04,180.04,true,2.04,1.15
PIRAMALFIN,1722.00,1745.00,1696.30,1699.60,1735.42,LONG,1722.00,1735.42,1735.42,true,13.42,0.78
AEGISVOPAK,167.50,175.15,166.63,174.63,169.48,LONG,167.50,169.48,169.48,true,1.98,1.18
OIL,472.65,489.00,468.00,481.30,477.06,LONG,472.65,477.06,477.06,true,4.41,0.93
ONESOURCE,1407.60,1412.00,1369.00,1379.40,1396.97,SHORT,1407.60,1396.97,1396.97,true,10.63,0.76
LALPATHLAB,1341.30,1387.80,1325.00,1362.10,1343.78,LONG,1341.30,1343.78,1343.78,true,2.48,0.18
TRAVELFOOD,1279.80,1289.90,1266.90,1283.80,1274.14,SHORT,1279.80,1274.14,1274.14,true,5.66,0.44
GODIGIT,319.00,329.00,315.90,325.25,318.54,SHORT,319.00,318.54,318.54,true,0.46,0.14
JAINREC,443.05,457.40,441.20,441.95,455.18,LONG,443.05,455.18,455.18,true,12.13,2.74
RADICO,2684.70,2684.70,2617.30,2634.40,2653.02,SHORT,2684.70,2653.02,2653.02,true,31.68,1.18
