symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KAJARIACER,1229.30,1234.80,1211.10,1232.50,1235.92,LONG,1229.30,1235.92,1232.50,false,3.20,0.26
PPLPHARMA,183.87,184.30,175.63,177.11,181.77,SHORT,183.87,181.77,181.77,true,2.10,1.14
AAVAS,1523.90,1544.90,1425.00,1435.00,1514.02,SHORT,1523.90,1514.02,1514.02,true,9.88,0.65
COROMANDEL,2054.00,2054.00,2018.10,2039.00,2043.69,SHORT,2054.00,2043.69,2043.69,true,10.31,0.50
DOMS,2260.00,2291.40,2244.80,2268.00,2265.71,LONG,2260.00,2265.71,2265.71,true,5.71,0.25
PREMIERENE,1045.00,1048.40,1007.20,1027.40,1059.93,LONG,1045.00,1059.93,1027.40,false,-17.60,-1.68
ATGL,699.40,699.90,676.00,680.70,707.94,LONG,699.40,707.94,680.70,false,-18.70,-2.67
ERIS,1469.90,1469.90,1430.00,1438.50,1465.59,SHORT,1469.90,1465.59,1465.59,true,4.31,0.29
GLENMARK,2229.80,2229.80,2166.00,2194.70,2235.84,LONG,2229.80,2235.84,2194.70,false,-35.10,-1.57
SAILIFE,1285.00,1285.00,1245.00,1251.00,1285.35,SKIP,,,,,,
