symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
NTPCGREEN,110.53,112.40,109.08,109.78,112.60,LONG,110.53,112.60,109.78,false,-0.75,-0.68
GODIGIT,313.00,314.90,306.35,308.15,318.38,LONG,313.00,318.38,308.15,false,-4.85,-1.55
APARINDS,12447.00,12850.00,12263.50,12337.00,12147.86,SHORT,12447.00,12147.86,12337.00,false,110.00,0.88
ASTRAL,1546.00,1548.90,1520.60,1530.60,1565.83,LONG,1546.00,1565.83,1530.60,false,-15.40,-1.00
INDIAMART,2130.80,2139.00,2099.10,2104.30,2131.48,SKIP,,,,,,
MARICO,778.10,779.45,765.65,775.05,782.93,LONG,778.10,782.93,775.05,false,-3.05,-0.39
APOLLOHOSP,7634.50,7680.00,7561.50,7639.00,7733.40,LONG,7634.50,7733.40,7639.00,false,4.50,0.06
ERIS,1317.90,1337.20,1308.00,1323.70,1331.35,LONG,1317.90,1331.35,1331.35,true,13.45,1.02
EIDPARRY,839.90,860.35,832.25,843.90,843.47,LONG,839.90,843.47,843.47,true,3.57,0.43
MAXHEALTH,935.00,1006.50,934.95,992.35,1018.42,LONG,935.00,1018.42,992.35,false,57.35,6.13
