symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
DIVISLAB,6850.00,6942.00,6835.50,6912.50,6752.20,SHORT,6850.00,6752.20,6912.50,false,-62.50,-0.91
INDGN,512.30,520.00,508.00,511.90,507.91,SHORT,512.30,507.91,511.90,false,0.40,0.08
ACUTAAS,2809.10,2906.00,2809.00,2887.10,2778.09,SHORT,2809.10,2778.09,2887.10,false,-78.00,-2.78
DEVYANI,116.04,120.33,115.50,118.60,114.91,SHORT,116.04,114.91,118.60,false,-2.56,-2.21
ABB,6430.50,6463.50,6315.00,6321.50,6337.45,SHORT,6430.50,6337.45,6337.45,true,93.05,1.45
ASTRAL,1545.00,1545.70,1440.50,1445.90,1544.41,SKIP,,,,,,
AADHARHFC,464.60,476.95,458.35,475.30,459.42,SHORT,464.60,459.42,459.42,true,5.18,1.11
NIACL,160.95,169.01,160.94,164.49,160.69,SHORT,160.95,160.69,164.49,false,-3.54,-2.20
ASAHIINDIA,800.50,845.95,796.40,837.50,800.92,SKIP,,,,,,
EMCURE,1694.00,1723.80,1680.80,1714.90,1679.77,SHORT,1694.00,1679.77,1714.90,false,-20.90,-1.23
