symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PIRAMALFIN,1680.10,1845.00,1677.00,1839.80,1686.17,LONG,1680.10,1686.17,1686.17,true,6.07,0.36
TRAVELFOOD,1294.00,1325.10,1294.00,1295.30,1302.11,LONG,1294.00,1302.11,1302.11,true,8.11,0.63
LALPATHLAB,1442.00,1468.00,1437.50,1458.90,1432.18,SHORT,1442.00,1432.18,1458.90,false,-16.90,-1.17
GODIGIT,321.35,327.80,320.00,321.55,320.73,SHORT,321.35,320.73,320.73,true,0.62,0.19
IPCALAB,1476.50,1514.00,1466.50,1498.00,1475.94,SKIP,,,,,,
CREDITACC,1263.40,1270.20,1246.40,1259.90,1271.25,LONG,1263.40,1271.25,1259.90,false,-3.50,-0.28
NTPCGREEN,111.42,114.05,111.27,113.45,112.83,LONG,111.42,112.83,112.83,true,1.41,1.27
IKS,1435.00,1442.70,1408.00,1423.80,1438.59,LONG,1435.00,1438.59,1438.59,true,3.59,0.25
TORNTPHARM,4138.90,4140.60,4071.20,4083.30,4158.56,LONG,4138.90,4158.56,4083.30,false,-55.60,-1.34
ERIS,1376.00,1384.20,1338.50,1339.60,1394.43,LONG,1376.00,1394.43,1339.60,false,-36.40,-2.65
