symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IGIL,353.05,355.10,346.50,348.70,352.28,SHORT,353.05,352.28,352.28,true,0.77,0.22
DALBHARAT,1850.00,1858.40,1831.60,1838.00,1849.12,SKIP,,,,,,
PPLPHARMA,200.10,211.60,200.10,210.94,205.65,LONG,200.10,205.65,205.65,true,5.55,2.77
ANURAS,1197.50,1219.00,1196.00,1210.90,1204.65,LONG,1197.50,1204.65,1204.65,true,7.15,0.60
COLPAL,1954.50,1958.90,1901.70,1903.00,1968.07,LONG,1954.50,1968.07,1903.00,false,-51.50,-2.63
CREDITACC,1543.30,1545.00,1513.90,1521.40,1538.73,SHORT,1543.30,1538.73,1538.73,true,4.57,0.30
MARICO,851.20,855.60,842.20,844.20,859.15,LONG,851.20,859.15,844.20,false,-7.00,-0.82
EXIDEIND,474.00,477.60,464.00,464.90,474.41,SKIP,,,,,,
JSWDULUX,3156.40,3165.00,3094.00,3114.90,3149.45,SHORT,3156.40,3149.45,3149.45,true,6.95,0.22
MOTILALOFS,951.00,961.35,933.10,938.35,943.81,SHORT,951.00,943.81,943.81,true,7.19,0.76
