symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
EMCURE,1243.00,1256.00,1236.60,1246.10,1243.10,SKIP,,,,,,
CGPOWER,678.00,679.35,665.05,674.90,678.26,SKIP,,,,,,
ELECON,648.00,650.90,630.00,641.20,646.57,SHORT,648.00,646.57,646.57,true,1.43,0.22
NIVABUPA,84.20,84.70,83.55,83.78,84.35,LONG,84.20,84.35,84.35,true,0.15,0.18
AIAENG,3379.00,3499.90,3355.60,3446.00,3330.04,SHORT,3379.00,3330.04,3446.00,false,-67.00,-1.98
ACMESOLAR,256.00,258.59,249.86,258.37,257.28,LONG,256.00,257.28,257.28,true,1.28,0.50
HSCL,490.70,500.55,483.50,493.10,494.89,LONG,490.70,494.89,494.89,true,4.19,0.85
RHIM,470.00,473.65,464.00,466.00,472.06,LONG,470.00,472.06,472.06,true,2.06,0.44
GRANULES,492.55,493.00,475.30,481.60,493.59,LONG,492.55,493.59,481.60,false,-10.95,-2.22
JUBLPHARMA,1206.30,1206.30,1144.10,1163.00,1202.40,SHORT,1206.30,1202.40,1202.40,true,3.90,0.32
