symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
AADHARHFC,460.00,471.00,458.70,470.40,458.57,SHORT,460.00,458.57,470.40,false,-10.40,-2.26
NESTLEIND,1395.00,1399.90,1380.40,1382.00,1395.32,SKIP,,,,,,
ONESOURCE,1807.00,1895.00,1805.20,1849.90,1815.93,LONG,1807.00,1815.93,1815.93,true,8.93,0.49
CIEINDIA,451.00,458.45,448.00,454.65,448.81,SHORT,451.00,448.81,448.81,true,2.19,0.49
INDGN,519.95,521.50,515.00,517.65,514.33,SHORT,519.95,514.33,517.65,false,2.30,0.44
ASTERDM,726.05,748.40,726.05,738.65,729.83,LONG,726.05,729.83,729.83,true,3.78,0.52
THELEELA,420.85,423.55,416.20,417.60,419.68,SHORT,420.85,419.68,419.68,true,1.17,0.28
DEVYANI,113.25,117.12,112.41,113.75,112.19,SHORT,113.25,112.19,113.75,false,-0.50,-0.44
STARHEALTH,522.30,534.25,522.30,526.30,531.34,LONG,522.30,531.34,531.34,true,9.04,1.73
EMCURE,1701.00,1750.00,1686.10,1746.70,1703.99,LONG,1701.00,1703.99,1703.99,true,2.99,0.18
