symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ICICIGI,1957.00,1969.80,1941.40,1962.70,1949.46,SHORT,1957.00,1949.46,1949.46,true,7.54,0.39
IDFCFIRSTB,84.72,86.00,84.28,85.56,84.75,SKIP,,,,,,
ABLBL,123.10,127.93,122.81,127.70,123.31,LONG,123.10,123.31,123.31,true,0.21,0.17
NH,1839.70,1902.00,1825.40,1888.00,1831.98,SHORT,1839.70,1831.98,1831.98,true,7.72,0.42
RHIM,444.55,463.75,444.55,459.30,444.95,SKIP,,,,,,
TATACONSUM,1179.00,1195.10,1172.60,1192.40,1181.72,LONG,1179.00,1181.72,1181.72,true,2.72,0.23
VTL,439.35,441.65,435.60,437.50,438.10,SHORT,439.35,438.10,438.10,true,1.25,0.28
LT,4058.00,4094.50,4048.00,4085.10,4047.07,SHORT,4058.00,4047.07,4085.10,false,-27.10,-0.67
OIL,412.10,429.40,410.80,424.35,409.94,SHORT,412.10,409.94,424.35,false,-12.25,-2.97
ATUL,6030.00,6159.00,6030.00,6150.00,6104.79,LONG,6030.00,6104.79,6104.79,true,74.79,1.24
