symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
AUROPHARMA,1093.70,1093.70,1070.80,1090.30,1092.93,SKIP,,,,,,
OLECTRA,1480.10,1492.80,1448.60,1456.80,1469.86,SHORT,1480.10,1469.86,1469.86,true,10.24,0.69
SHYAMMETL,963.95,980.00,951.80,966.80,956.41,SHORT,963.95,956.41,956.41,true,7.54,0.78
BAYERCROP,5649.50,5706.00,5500.50,5539.00,5627.23,SHORT,5649.50,5627.23,5627.23,true,22.27,0.39
BIKAJI,749.40,778.00,735.00,773.65,721.21,SHORT,749.40,721.21,773.65,false,-24.25,-3.24
MAPMYINDIA,1791.80,1792.90,1772.00,1781.20,1782.11,SHORT,1791.80,1782.11,1782.11,true,9.69,0.54
MAXHEALTH,1216.10,1233.00,1206.60,1211.10,1223.28,LONG,1216.10,1223.28,1223.28,true,7.18,0.59
MEDANTA,1385.00,1394.00,1342.00,1344.60,1371.45,SHORT,1385.00,1371.45,1371.45,true,13.55,0.98
NEULANDLAB,13350.00,13626.00,13206.00,13537.00,13142.07,SHORT,13350.00,13142.07,13537.00,false,-187.00,-1.40
ABDL,492.00,506.00,490.50,496.65,493.07,LONG,492.00,493.07,493.07,true,1.07,0.22
