symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
DALBHARAT,2011.00,2025.30,2000.60,2010.20,2010.00,SKIP,,,,,,
GODIGIT,358.00,360.10,354.25,358.25,357.36,SHORT,358.00,357.36,357.36,true,0.64,0.18
FORTIS,929.00,929.00,906.70,919.50,922.63,SHORT,929.00,922.63,922.63,true,6.37,0.69
KPRMILL,1080.00,1086.00,1072.00,1078.90,1085.22,LONG,1080.00,1085.22,1085.22,true,5.22,0.48
RAINBOW,1358.00,1366.00,1332.00,1351.00,1354.14,SHORT,1358.00,1354.14,1354.14,true,3.86,0.28
JSWDULUX,3400.00,3400.00,3295.10,3326.90,3388.27,SHORT,3400.00,3388.27,3388.27,true,11.73,0.35
RAMCOCEM,1022.00,1040.00,1005.10,1038.90,1016.98,SHORT,1022.00,1016.98,1016.98,true,5.02,0.49
CIEINDIA,412.25,414.00,408.80,411.05,412.85,LONG,412.25,412.85,412.85,true,0.60,0.15
GESHIP,1100.50,1113.00,1091.80,1106.10,1094.11,SHORT,1100.50,1094.11,1094.11,true,6.39,0.58
HOMEFIRST,1111.80,1121.60,1101.90,1111.50,1113.63,LONG,1111.80,1113.63,1113.63,true,1.83,0.16
