symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ERIS,1781.90,1796.00,1746.10,1793.20,1806.47,LONG,1781.90,1806.47,1793.20,false,11.30,0.63
JKCEMENT,6458.00,6550.00,6400.00,6520.00,6500.50,LONG,6458.00,6500.50,6500.50,true,42.50,0.66
SJVN,94.59,96.36,94.14,96.36,95.77,LONG,94.59,95.77,95.77,true,1.18,1.25
MAPMYINDIA,1851.90,1852.90,1801.00,1815.00,1842.12,SHORT,1851.90,1842.12,1842.12,true,9.78,0.53
PAYTM,1094.20,1094.85,1064.20,1076.00,1096.49,LONG,1094.20,1096.49,1076.00,false,-18.20,-1.66
DLF,786.50,805.00,786.10,799.80,797.34,LONG,786.50,797.34,797.34,true,10.84,1.38
FINCABLES,888.05,910.80,881.20,910.10,893.53,LONG,888.05,893.53,893.53,true,5.48,0.62
IGL,204.92,208.26,202.70,206.00,204.06,SHORT,204.92,204.06,204.06,true,0.86,0.42
ITI,297.00,301.50,291.55,300.50,297.60,LONG,297.00,297.60,297.60,true,0.60,0.20
LTTS,4240.10,4309.00,4171.80,4296.70,4237.01,SKIP,,,,,,
