symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BHARTIARTL,2050.00,2050.00,1980.10,1997.30,1953.85,SHORT,2050.00,1953.85,1997.30,false,52.70,2.57
SUNPHARMA,1709.90,1725.00,1671.00,1704.10,1617.48,SHORT,1709.90,1617.48,1704.10,false,5.80,0.34
CANHLIFE,153.09,157.00,143.82,144.10,149.47,SHORT,153.09,149.47,149.47,true,3.62,2.36
BAYERCROP,4500.00,4503.50,4412.00,4435.20,4387.21,SHORT,4500.00,4387.21,4435.20,false,64.80,1.44
LT,4117.00,4122.00,4031.40,4034.80,3906.67,SHORT,4117.00,3906.67,4034.80,false,82.20,2.00
ERIS,1425.00,1456.10,1391.60,1440.70,1373.56,SHORT,1425.00,1373.56,1440.70,false,-15.70,-1.10
GODREJCP,1183.70,1187.10,1142.40,1144.40,1151.40,SHORT,1183.70,1151.40,1151.40,true,32.30,2.73
NIVABUPA,80.50,80.51,76.50,78.90,78.76,SHORT,80.50,78.76,78.76,true,1.74,2.16
TVSMOTOR,3816.70,3820.00,3696.10,3727.50,3623.77,SHORT,3816.70,3623.77,3727.50,false,89.20,2.34
WELCORP,800.00,818.95,780.85,808.45,734.63,SHORT,800.00,734.63,808.45,false,-8.45,-1.06
