symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IPCALAB,1491.00,1501.00,1471.90,1481.50,1462.21,SHORT,1491.00,1462.21,1481.50,false,9.50,0.64
CANHLIFE,136.50,153.90,136.50,149.66,138.45,LONG,136.50,138.45,138.45,true,1.95,1.43
GODREJCP,1230.10,1247.40,1222.10,1245.10,1229.39,SKIP,,,,,,
THERMAX,2934.90,2947.50,2897.70,2912.20,2897.68,SHORT,2934.90,2897.68,2912.20,false,22.70,0.77
ASHOKLEY,185.30,190.48,184.53,190.26,180.09,SHORT,185.30,180.09,190.26,false,-4.96,-2.68
ENDURANCE,2483.90,2483.90,2400.10,2416.50,2449.60,SHORT,2483.90,2449.60,2449.60,true,34.30,1.38
ERIS,1372.50,1431.00,1372.50,1414.80,1385.32,LONG,1372.50,1385.32,1385.32,true,12.82,0.93
KPIL,1079.60,1108.60,1079.40,1105.10,1073.40,SHORT,1079.60,1073.40,1105.10,false,-25.50,-2.36
BAJAJHLDNG,10649.00,10738.00,10639.00,10725.00,10595.69,SHORT,10649.00,10595.69,10725.00,false,-76.00,-0.71
BALKRISIND,2436.00,2439.70,2415.00,2427.40,2412.14,SHORT,2436.00,2412.14,2427.40,false,8.60,0.35
