symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APLAPOLLO,1725.10,1748.50,1725.10,1740.70,1736.60,LONG,1725.10,1736.60,1736.60,true,11.50,0.67
USHAMART,475.00,488.35,466.00,469.00,472.18,SHORT,475.00,472.18,472.18,true,2.82,0.59
AJANTPHARM,2426.40,2460.00,2407.00,2438.10,2420.43,SHORT,2426.40,2420.43,2420.43,true,5.97,0.25
AWL,266.50,270.25,265.65,268.55,265.92,SHORT,266.50,265.92,265.92,true,0.58,0.22
MAPMYINDIA,1710.00,1721.20,1690.00,1707.30,1693.53,SHORT,1710.00,1693.53,1693.53,true,16.47,0.96
GODIGIT,362.60,362.60,354.30,360.90,358.79,SHORT,362.60,358.79,358.79,true,3.81,1.05
JINDALSTEL,1037.20,1039.80,1010.20,1015.50,1036.20,SKIP,,,,,,
VMM,148.80,148.80,144.10,146.06,148.90,SKIP,,,,,,
RBLBANK,284.50,292.00,284.50,291.50,284.92,LONG,284.50,284.92,284.92,true,0.42,0.15
GMDCLTD,633.00,651.00,606.15,606.30,615.45,SHORT,633.00,615.45,615.45,true,17.55,2.77
