symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BHARTIARTL,1619.90,1661.00,1608.10,1652.95,1627.35,LONG,1619.90,1627.35,1627.35,true,7.45,0.46
CEATLTD,2917.00,3059.60,2898.10,3003.00,2910.59,SHORT,2917.00,2910.59,2910.59,true,6.41,0.22
GALLANTT,330.00,330.00,310.85,310.85,323.57,SHORT,330.00,323.57,323.57,true,6.43,1.95
ENDURANCE,2025.15,2035.85,1967.10,1996.80,2011.88,SHORT,2025.15,2011.88,2011.88,true,13.27,0.66
FIVESTAR,745.15,748.35,716.90,722.30,749.05,LONG,745.15,749.05,722.30,false,-22.85,-3.07
HOMEFIRST,964.90,1000.00,956.95,992.80,980.77,LONG,964.90,980.77,980.77,true,15.87,1.64
DCMSHRIRAM,1141.50,1144.45,1089.00,1102.65,1149.42,LONG,1141.50,1149.42,1102.65,false,-38.85,-3.40
MARUTI,12990.00,13461.20,12921.65,13140.00,12831.74,SHORT,12990.00,12831.74,13140.00,false,-150.00,-1.15
RAMCOCEM,896.00,906.00,870.90,879.40,899.40,LONG,896.00,899.40,899.40,true,3.40,0.38
SAPPHIRE,305.00,346.00,292.90,326.30,315.09,LONG,305.00,315.09,315.09,true,10.09,3.31
