symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GLAND,2300.00,2348.00,2287.90,2331.10,2256.81,SHORT,2300.00,2256.81,2331.10,false,-31.10,-1.35
SYNGENE,439.25,444.75,435.15,443.00,442.20,LONG,439.25,442.20,442.20,true,2.95,0.67
ACMESOLAR,354.00,364.70,350.85,360.00,348.45,SHORT,354.00,348.45,360.00,false,-6.00,-1.69
HONASA,429.05,430.40,402.30,415.75,418.31,SHORT,429.05,418.31,418.31,true,10.74,2.50
POWERGRID,293.00,295.25,288.75,290.35,291.43,SHORT,293.00,291.43,291.43,true,1.57,0.54
ANGELONE,342.00,344.00,335.75,339.75,344.72,LONG,342.00,344.72,339.75,false,-2.25,-0.66
BEL,420.20,422.55,413.00,413.00,426.75,LONG,420.20,426.75,413.00,false,-7.20,-1.71
ERIS,1474.90,1488.00,1450.80,1467.80,1469.41,SHORT,1474.90,1469.41,1469.41,true,5.49,0.37
GLENMARK,2173.70,2197.90,2157.00,2180.80,2202.08,LONG,2173.70,2202.08,2180.80,false,7.10,0.33
JSWDULUX,3205.80,3238.80,3184.00,3224.50,3222.06,LONG,3205.80,3222.06,3222.06,true,16.26,0.51
