symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
RAINBOW,1132.00,1133.30,1108.20,1123.70,1125.70,SHORT,1132.00,1125.70,1125.70,true,6.30,0.56
CCL,1044.00,1052.00,1040.00,1046.10,1038.86,SHORT,1044.00,1038.86,1046.10,false,-2.10,-0.20
CIPLA,1282.00,1289.50,1266.70,1267.00,1286.38,LONG,1282.00,1286.38,1286.38,true,4.38,0.34
DCMSHRIRAM,1068.00,1096.50,1059.30,1093.20,1056.51,SHORT,1068.00,1056.51,1093.20,false,-25.20,-2.36
SPLPETRO,662.15,674.80,656.10,667.75,658.28,SHORT,662.15,658.28,658.28,true,3.87,0.58
SUNDARMFIN,5005.00,5050.00,4879.00,4996.00,4984.16,SHORT,5005.00,4984.16,4984.16,true,20.84,0.42
DATAPATTNS,3305.00,3325.00,3205.00,3300.20,3247.15,SHORT,3305.00,3247.15,3247.15,true,57.85,1.75
JSWDULUX,2915.80,2941.00,2883.70,2921.00,2882.55,SHORT,2915.80,2882.55,2921.00,false,-5.20,-0.18
THELEELA,415.00,415.00,405.85,411.35,411.97,SHORT,415.00,411.97,411.97,true,3.03,0.73
VIJAYA,941.90,953.30,926.70,938.90,940.53,SHORT,941.90,940.53,940.53,true,1.37,0.15
