symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ICICIGI,1950.00,1953.00,1937.50,1940.30,1947.78,SHORT,1950.00,1947.78,1947.78,true,2.22,0.11
IDFCFIRSTB,85.11,85.70,84.50,84.54,85.02,SHORT,85.11,85.02,85.02,true,0.09,0.11
PRESTIGE,1609.60,1612.40,1586.60,1589.70,1626.89,LONG,1609.60,1626.89,1589.70,false,-19.90,-1.24
AADHARHFC,484.00,485.95,475.65,477.20,486.47,LONG,484.00,486.47,477.20,false,-6.80,-1.40
GODIGIT,344.05,346.10,340.00,342.35,347.52,LONG,344.05,347.52,342.35,false,-1.70,-0.49
JSL,792.00,797.85,776.10,795.95,794.39,LONG,792.00,794.39,794.39,true,2.39,0.30
SWANCORP,466.65,493.60,465.75,476.90,465.59,SHORT,466.65,465.59,476.90,false,-10.25,-2.20
VTL,444.00,447.45,439.00,443.35,443.70,SKIP,,,,,,
ABLBL,123.49,124.89,120.81,123.10,122.87,SHORT,123.49,122.87,122.87,true,0.62,0.50
NH,1859.50,1876.50,1847.20,1858.50,1867.62,LONG,1859.50,1867.62,1867.62,true,8.12,0.44
