symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SYNGENE,449.30,449.30,438.00,440.60,450.07,LONG,449.30,450.07,440.60,false,-8.70,-1.94
ASTERDM,768.00,791.80,767.10,788.60,768.71,SKIP,,,,,,
RELIANCE,1330.00,1333.90,1322.00,1330.00,1328.97,SKIP,,,,,,
AJANTPHARM,3062.00,3099.90,3052.80,3075.70,3078.68,LONG,3062.00,3078.68,3078.68,true,16.68,0.54
GRANULES,742.60,784.85,740.55,779.80,745.43,LONG,742.60,745.43,745.43,true,2.83,0.38
ERIS,1416.00,1440.10,1405.10,1431.50,1404.62,SHORT,1416.00,1404.62,1431.50,false,-15.50,-1.09
JSWDULUX,3231.60,3255.90,3190.20,3231.90,3246.58,LONG,3231.60,3246.58,3246.58,true,14.98,0.46
LAURUSLABS,1372.00,1380.00,1352.70,1369.70,1368.97,SHORT,1372.00,1368.97,1368.97,true,3.03,0.22
VTL,632.00,665.90,630.00,664.55,623.57,SHORT,632.00,623.57,664.55,false,-32.55,-5.15
DOMS,2337.00,2381.80,2315.40,2342.80,2226.67,SHORT,2337.00,2226.67,2342.80,false,-5.80,-0.25
