symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TATACONSUM,1114.20,1154.20,1109.00,1148.60,1117.16,LONG,1114.20,1117.16,1117.16,true,2.96,0.27
APLAPOLLO,1745.50,1745.50,1710.10,1727.50,1733.08,SHORT,1745.50,1733.08,1733.08,true,12.42,0.71
AJANTPHARM,2424.90,2469.90,2409.80,2453.50,2409.05,SHORT,2424.90,2409.05,2453.50,false,-28.60,-1.18
AWL,267.60,271.15,265.00,265.30,268.47,LONG,267.60,268.47,268.47,true,0.87,0.33
HINDUNILVR,2517.80,2568.50,2507.10,2563.20,2520.18,SKIP,,,,,,
GODIGIT,363.00,363.25,356.80,359.00,360.25,SHORT,363.00,360.25,360.25,true,2.75,0.76
KIRLOSENG,876.00,902.95,876.00,880.75,874.61,SHORT,876.00,874.61,880.75,false,-4.75,-0.54
TIMKEN,2942.60,2953.80,2911.70,2947.20,2917.17,SHORT,2942.60,2917.17,2917.17,true,25.43,0.86
RBLBANK,302.00,307.85,294.30,306.65,299.17,SHORT,302.00,299.17,299.17,true,2.83,0.94
GMDCLTD,605.70,609.20,584.15,589.05,598.47,SHORT,605.70,598.47,598.47,true,7.23,1.19
