symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ASTERDM,835.00,836.50,806.05,814.95,813.66,SHORT,835.00,813.66,813.66,true,21.34,2.56
THELEELA,413.55,431.45,409.30,430.30,408.85,SHORT,413.55,408.85,430.30,false,-16.75,-4.05
CCL,1149.00,1153.50,1122.30,1133.70,1145.33,SHORT,1149.00,1145.33,1145.33,true,3.67,0.32
RAINBOW,1340.00,1368.00,1340.00,1365.50,1340.52,SKIP,,,,,,
SYNGENE,455.00,460.00,449.00,458.45,453.42,SHORT,455.00,453.42,453.42,true,1.58,0.35
INDIACEM,391.00,394.20,382.30,393.00,383.30,SHORT,391.00,383.30,383.30,true,7.70,1.97
PIRAMALFIN,1967.60,2027.00,1953.70,2022.00,1945.41,SHORT,1967.60,1945.41,2022.00,false,-54.40,-2.76
SPLPETRO,676.25,708.00,676.25,702.95,670.70,SHORT,676.25,670.70,702.95,false,-26.70,-3.95
CIEINDIA,440.90,454.10,436.10,450.85,434.32,SHORT,440.90,434.32,450.85,false,-9.95,-2.26
JSWDULUX,3197.80,3270.00,3150.10,3154.90,3207.90,LONG,3197.80,3207.90,3207.90,true,10.10,0.32
