symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JSWDULUX,2910.00,2919.90,2880.00,2900.00,2900.45,SHORT,2910.00,2900.45,2900.45,true,9.55,0.33
AADHARHFC,473.50,486.40,469.05,475.60,476.88,LONG,473.50,476.88,476.88,true,3.38,0.71
DIVISLAB,6858.00,6960.50,6790.00,6891.00,6865.47,LONG,6858.00,6865.47,6865.47,true,7.47,0.11
INDGN,509.25,514.25,507.10,509.45,511.13,LONG,509.25,511.13,511.13,true,1.88,0.37
ABB,6600.50,6741.00,6594.00,6688.00,6629.84,LONG,6600.50,6629.84,6629.84,true,29.34,0.44
ABDL,528.60,555.35,528.60,535.35,533.49,LONG,528.60,533.49,533.49,true,4.89,0.93
FLUOROCHEM,3850.00,3850.00,3790.20,3843.90,3790.62,SHORT,3850.00,3790.62,3790.62,true,59.38,1.54
NATCOPHARM,1175.00,1182.90,1164.60,1171.00,1172.09,SHORT,1175.00,1172.09,1172.09,true,2.91,0.25
EMCURE,1730.00,1752.70,1709.00,1712.00,1738.97,LONG,1730.00,1738.97,1738.97,true,8.97,0.52
MANKIND,2530.00,2596.00,2472.30,2475.30,2544.12,LONG,2530.00,2544.12,2544.12,true,14.12,0.56
