symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
APTUS,302.10,304.70,297.90,299.50,306.41,LONG,302.10,306.41,299.50,false,-2.60,-0.86
SAPPHIRE,302.00,302.00,288.45,290.40,300.61,SHORT,302.00,300.61,300.61,true,1.39,0.46
SBFC,90.04,91.00,88.13,88.14,89.12,SHORT,90.04,89.12,89.12,true,0.92,1.02
BALKRISIND,2556.00,2599.00,2555.00,2578.20,2568.28,LONG,2556.00,2568.28,2568.28,true,12.28,0.48
KAJARIACER,893.00,896.00,882.10,889.00,890.79,SHORT,893.00,890.79,890.79,true,2.21,0.25
SOBHA,1241.00,1256.70,1200.00,1201.80,1246.45,LONG,1241.00,1246.45,1246.45,true,5.45,0.44
BAYERCROP,4885.00,4894.80,4849.00,4852.85,4864.55,SHORT,4885.00,4864.55,4864.55,true,20.45,0.42
CEMPRO,563.00,563.95,554.25,555.00,558.53,SHORT,563.00,558.53,558.53,true,4.47,0.79
CRISIL,4185.00,4209.55,4141.55,4160.60,4173.39,SHORT,4185.00,4173.39,4173.39,true,11.61,0.28
EMAMILTD,576.05,581.00,555.00,557.05,569.52,SHORT,576.05,569.52,569.52,true,6.53,1.13
