symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
OLECTRA,1565.00,1690.00,1558.40,1597.70,1571.40,LONG,1565.00,1571.40,1571.40,true,6.40,0.41
ANURAS,1141.00,1158.80,1124.00,1128.00,1131.13,SHORT,1141.00,1131.13,1131.13,true,9.87,0.87
AFFLE,1955.00,1958.20,1926.00,1936.20,1941.32,SHORT,1955.00,1941.32,1941.32,true,13.68,0.70
VIJAYA,1021.10,1044.00,1014.10,1021.10,1016.13,SHORT,1021.10,1016.13,1016.13,true,4.97,0.49
CIEINDIA,398.55,403.80,396.70,398.30,400.89,LONG,398.55,400.89,400.89,true,2.34,0.59
SUNTV,573.10,574.90,567.55,569.00,574.35,LONG,573.10,574.35,574.35,true,1.25,0.22
BAYERCROP,5542.00,5590.00,5485.50,5501.00,5530.60,SHORT,5542.00,5530.60,5530.60,true,11.40,0.21
MEDANTA,1399.00,1409.90,1385.00,1395.20,1387.36,SHORT,1399.00,1387.36,1387.36,true,11.64,0.83
PTCIL,13812.00,14295.00,13768.00,14243.00,14141.22,LONG,13812.00,14141.22,14141.22,true,329.22,2.38
UBL,1887.00,1890.80,1845.00,1852.50,1879.25,SHORT,1887.00,1879.25,1879.25,true,7.75,0.41
