symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
BLUEDART,5872.35,6021.00,5809.20,5960.65,5931.49,LONG,5872.35,5931.49,5931.49,true,59.14,1.01
SAPPHIRE,299.05,303.95,284.85,297.80,300.02,LONG,299.05,300.02,300.02,true,0.97,0.32
RRKABEL,1124.20,1128.40,1100.05,1125.05,1121.92,SHORT,1124.20,1121.92,1121.92,true,2.28,0.20
AIAENG,3396.65,3494.00,3346.40,3468.75,3454.56,LONG,3396.65,3454.56,3454.56,true,57.91,1.70
RAMCOCEM,844.65,863.55,829.55,859.35,845.73,LONG,844.65,845.73,845.73,true,1.08,0.13
SUNDARMFIN,4473.95,4594.95,4373.20,4593.50,4472.88,SKIP,,,,,,
BERGEPAINT,473.10,484.60,473.10,483.60,480.54,LONG,473.10,480.54,480.54,true,7.44,1.57
DABUR,518.10,522.30,514.75,520.75,520.38,LONG,518.10,520.38,520.38,true,2.28,0.44
KAJARIACER,906.60,921.60,878.20,890.80,906.97,SKIP,,,,,,
BHARTIARTL,1711.75,1716.90,1666.25,1674.80,1714.68,LONG,1711.75,1714.68,1714.68,true,2.93,0.17
