symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
UBL,1860.50,1882.00,1836.00,1849.30,1848.74,SHORT,1860.50,1848.74,1848.74,true,11.76,0.63
SOBHA,1480.00,1485.30,1425.10,1425.10,1478.43,SHORT,1480.00,1478.43,1478.43,true,1.57,0.11
AFFLE,1883.00,1922.70,1872.10,1916.40,1896.14,LONG,1883.00,1896.14,1896.14,true,13.14,0.70
ATUL,6329.00,6330.00,6215.00,6270.00,6305.64,SHORT,6329.00,6305.64,6305.64,true,23.36,0.37
MEDANTA,1405.00,1409.70,1372.60,1377.10,1406.73,LONG,1405.00,1406.73,1406.73,true,1.73,0.12
PTCIL,13884.00,14050.00,13750.00,14006.00,13855.78,SHORT,13884.00,13855.78,13855.78,true,28.22,0.20
ATHERENERG,430.00,459.00,421.60,452.00,431.85,LONG,430.00,431.85,431.85,true,1.85,0.43
NUVOCO,460.30,464.85,453.50,456.95,463.74,LONG,460.30,463.74,463.74,true,3.44,0.75
SWIGGY,425.00,425.00,406.15,408.80,425.09,SKIP,,,,,,
TVSMOTOR,3239.10,3313.90,3238.00,3276.90,3278.26,LONG,3239.10,3278.26,3278.26,true,39.16,1.21
