symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IPCALAB,1560.10,1610.50,1545.60,1552.10,1566.51,LONG,1560.10,1566.51,1566.51,true,6.41,0.41
EIDPARRY,847.95,852.85,833.55,834.85,852.41,LONG,847.95,852.41,852.41,true,4.46,0.53
GODIGIT,315.40,320.90,312.45,313.70,312.25,SHORT,315.40,312.25,313.70,false,1.70,0.54
DMART,4410.20,4448.00,4382.40,4399.40,4391.81,SHORT,4410.20,4391.81,4391.81,true,18.39,0.42
GPIL,304.35,305.00,295.00,295.10,304.52,SKIP,,,,,,
NTPCGREEN,108.75,109.25,107.22,107.44,108.75,SKIP,,,,,,
DCMSHRIRAM,1255.00,1272.90,1230.00,1232.90,1276.17,LONG,1255.00,1276.17,1232.90,false,-22.10,-1.76
TRAVELFOOD,1250.00,1255.70,1242.00,1249.50,1250.21,SKIP,,,,,,
APARINDS,12850.00,12890.00,12723.00,12815.00,12717.60,SHORT,12850.00,12717.60,12815.00,false,35.00,0.27
ASTRAL,1565.20,1594.60,1565.20,1570.40,1577.12,LONG,1565.20,1577.12,1577.12,true,11.92,0.76
